data_D2,vacina_D2,agegroup,n,dif
2021-03-27,AZ,10,1,305
2021-03-27,Coronavac,4,96,305
2021-03-27,Coronavac,5,71,305
2021-03-27,Coronavac,6,83,305
2021-03-27,Coronavac,7,118,305
2021-03-27,Coronavac,8,69,305
2021-03-27,Coronavac,9,1611,305
2021-03-27,Coronavac,10,787,305
2021-03-27,Coronavac,11,65,305
2021-03-28,AZ,4,1,304
2021-03-28,AZ,8,3,304
2021-03-28,Coronavac,4,51,304
2021-03-28,Coronavac,5,50,304
2021-03-28,Coronavac,6,45,304
2021-03-28,Coronavac,7,23,304
2021-03-28,Coronavac,8,10,304
2021-03-28,Coronavac,9,399,304
2021-03-28,Coronavac,10,101,304
2021-03-28,Coronavac,11,12,304
2021-03-29,AZ,4,2,303
2021-03-29,AZ,5,4,303
2021-03-29,AZ,6,4,303
2021-03-29,AZ,7,1,303
2021-03-29,AZ,8,2,303
2021-03-29,AZ,9,1,303
2021-03-29,AZ,10,3,303
2021-03-29,Coronavac,2,1,303
2021-03-29,Coronavac,3,2,303
2021-03-29,Coronavac,4,363,303
2021-03-29,Coronavac,5,404,303
2021-03-29,Coronavac,6,353,303
2021-03-29,Coronavac,7,421,303
2021-03-29,Coronavac,8,274,303
2021-03-29,Coronavac,9,5877,303
2021-03-29,Coronavac,10,2609,303
2021-03-29,Coronavac,11,199,303
2021-03-30,AZ,4,5,302
2021-03-30,AZ,5,11,302
2021-03-30,AZ,6,9,302
2021-03-30,AZ,7,10,302
2021-03-30,AZ,8,7,302
2021-03-30,AZ,9,1,302
2021-03-30,AZ,10,3,302
2021-03-30,Coronavac,2,1,302
2021-03-30,Coronavac,4,393,302
2021-03-30,Coronavac,5,514,302
2021-03-30,Coronavac,6,378,302
2021-03-30,Coronavac,7,332,302
2021-03-30,Coronavac,8,301,302
2021-03-30,Coronavac,9,5029,302
2021-03-30,Coronavac,10,2401,302
2021-03-30,Coronavac,11,145,302
2021-03-31,AZ,5,1,301
2021-03-31,AZ,8,1,301
2021-03-31,AZ,9,6,301
2021-03-31,AZ,10,2,301
2021-03-31,Coronavac,1,1,301
2021-03-31,Coronavac,3,1,301
2021-03-31,Coronavac,4,476,301
2021-03-31,Coronavac,5,495,301
2021-03-31,Coronavac,6,467,301
2021-03-31,Coronavac,7,416,301
2021-03-31,Coronavac,8,345,301
2021-03-31,Coronavac,9,7906,301
2021-03-31,Coronavac,10,2667,301
2021-03-31,Coronavac,11,194,301
2021-04-01,AZ,4,1,300
2021-04-01,AZ,5,2,300
2021-04-01,AZ,6,3,300
2021-04-01,AZ,7,3,300
2021-04-01,AZ,10,2,300
2021-04-01,Coronavac,1,1,300
2021-04-01,Coronavac,2,1,300
2021-04-01,Coronavac,4,445,300
2021-04-01,Coronavac,5,478,300
2021-04-01,Coronavac,6,393,300
2021-04-01,Coronavac,7,372,300
2021-04-01,Coronavac,8,346,300
2021-04-01,Coronavac,9,4342,300
2021-04-01,Coronavac,10,1998,300
2021-04-01,Coronavac,11,160,300
2021-04-02,AZ,5,1,299
2021-04-02,AZ,6,1,299
2021-04-02,AZ,7,1,299
2021-04-02,AZ,10,1,299
2021-04-02,Coronavac,3,1,299
2021-04-02,Coronavac,4,45,299
2021-04-02,Coronavac,5,46,299
2021-04-02,Coronavac,6,52,299
2021-04-02,Coronavac,7,50,299
2021-04-02,Coronavac,8,66,299
2021-04-02,Coronavac,9,650,299
2021-04-02,Coronavac,10,273,299
2021-04-02,Coronavac,11,30,299
2021-04-03,AZ,4,2,298
2021-04-03,AZ,5,20,298
2021-04-03,AZ,6,21,298
2021-04-03,AZ,7,3,298
2021-04-03,AZ,10,2,298
2021-04-03,Coronavac,4,42,298
2021-04-03,Coronavac,5,53,298
2021-04-03,Coronavac,6,73,298
2021-04-03,Coronavac,7,65,298
2021-04-03,Coronavac,8,79,298
2021-04-03,Coronavac,9,1898,298
2021-04-03,Coronavac,10,573,298
2021-04-03,Coronavac,11,37,298
2021-04-04,AZ,5,1,297
2021-04-04,AZ,7,1,297
2021-04-04,AZ,8,1,297
2021-04-04,Coronavac,4,5,297
2021-04-04,Coronavac,5,5,297
2021-04-04,Coronavac,6,9,297
2021-04-04,Coronavac,7,16,297
2021-04-04,Coronavac,8,8,297
2021-04-04,Coronavac,9,388,297
2021-04-04,Coronavac,10,152,297
2021-04-04,Coronavac,11,7,297
2021-04-05,AZ,4,2,296
2021-04-05,AZ,6,4,296
2021-04-05,AZ,7,1,296
2021-04-05,AZ,9,7,296
2021-04-05,Coronavac,1,1,296
2021-04-05,Coronavac,3,1,296
2021-04-05,Coronavac,4,638,296
2021-04-05,Coronavac,5,791,296
2021-04-05,Coronavac,6,709,296
2021-04-05,Coronavac,7,623,296
2021-04-05,Coronavac,8,591,296
2021-04-05,Coronavac,9,19932,296
2021-04-05,Coronavac,10,3184,296
2021-04-05,Coronavac,11,232,296
2021-04-05,Pfizer,9,1,296
2021-04-06,AZ,5,1,295
2021-04-06,AZ,7,1,295
2021-04-06,AZ,9,1,295
2021-04-06,Coronavac,2,1,295
2021-04-06,Coronavac,4,606,295
2021-04-06,Coronavac,5,679,295
2021-04-06,Coronavac,6,571,295
2021-04-06,Coronavac,7,549,295
2021-04-06,Coronavac,8,524,295
2021-04-06,Coronavac,9,14208,295
2021-04-06,Coronavac,10,2658,295
2021-04-06,Coronavac,11,210,295
2021-04-06,Pfizer,8,1,295
2021-04-07,AZ,4,2,294
2021-04-07,AZ,5,3,294
2021-04-07,AZ,6,1,294
2021-04-07,AZ,8,1,294
2021-04-07,AZ,9,3,294
2021-04-07,AZ,10,3,294
2021-04-07,AZ,11,1,294
2021-04-07,Coronavac,1,1,294
2021-04-07,Coronavac,3,3,294
2021-04-07,Coronavac,4,543,294
2021-04-07,Coronavac,5,631,294
2021-04-07,Coronavac,6,543,294
2021-04-07,Coronavac,7,483,294
2021-04-07,Coronavac,8,487,294
2021-04-07,Coronavac,9,9603,294
2021-04-07,Coronavac,10,2089,294
2021-04-07,Coronavac,11,241,294
2021-04-08,AZ,4,3,293
2021-04-08,AZ,6,1,293
2021-04-08,AZ,8,1,293
2021-04-08,AZ,10,1,293
2021-04-08,AZ,11,1,293
2021-04-08,Coronavac,1,1,293
2021-04-08,Coronavac,3,2,293
2021-04-08,Coronavac,4,598,293
2021-04-08,Coronavac,5,637,293
2021-04-08,Coronavac,6,510,293
2021-04-08,Coronavac,7,422,293
2021-04-08,Coronavac,8,579,293
2021-04-08,Coronavac,9,9313,293
2021-04-08,Coronavac,10,1624,293
2021-04-08,Coronavac,11,209,293
2021-04-08,Pfizer,7,1,293
2021-04-09,AZ,5,1,292
2021-04-09,AZ,6,1,292
2021-04-09,AZ,7,1,292
2021-04-09,AZ,8,1,292
2021-04-09,AZ,9,2,292
2021-04-09,AZ,10,1,292
2021-04-09,Coronavac,3,2,292
2021-04-09,Coronavac,4,638,292
2021-04-09,Coronavac,5,681,292
2021-04-09,Coronavac,6,573,292
2021-04-09,Coronavac,7,455,292
2021-04-09,Coronavac,8,577,292
2021-04-09,Coronavac,9,32724,292
2021-04-09,Coronavac,10,1791,292
2021-04-09,Coronavac,11,190,292
2021-04-09,Pfizer,9,1,292
2021-04-10,AZ,6,2,291
2021-04-10,AZ,7,1,291
2021-04-10,AZ,8,1,291
2021-04-10,AZ,9,1,291
2021-04-10,Coronavac,4,102,291
2021-04-10,Coronavac,5,126,291
2021-04-10,Coronavac,6,142,291
2021-04-10,Coronavac,7,154,291
2021-04-10,Coronavac,8,153,291
2021-04-10,Coronavac,9,9644,291
2021-04-10,Coronavac,10,649,291
2021-04-10,Coronavac,11,95,291
2021-04-10,Coronavac,,1,291
2021-04-11,AZ,7,1,290
2021-04-11,AZ,10,1,290
2021-04-11,Coronavac,4,19,290
2021-04-11,Coronavac,5,24,290
2021-04-11,Coronavac,6,20,290
2021-04-11,Coronavac,7,10,290
2021-04-11,Coronavac,8,8,290
2021-04-11,Coronavac,9,1436,290
2021-04-11,Coronavac,10,62,290
2021-04-11,Coronavac,11,7,290
2021-04-12,AZ,4,7,289
2021-04-12,AZ,5,9,289
2021-04-12,AZ,6,4,289
2021-04-12,AZ,7,5,289
2021-04-12,AZ,8,11,289
2021-04-12,AZ,9,4,289
2021-04-12,AZ,10,5,289
2021-04-12,AZ,11,4,289
2021-04-12,Coronavac,2,1,289
2021-04-12,Coronavac,4,504,289
2021-04-12,Coronavac,5,520,289
2021-04-12,Coronavac,6,469,289
2021-04-12,Coronavac,7,431,289
2021-04-12,Coronavac,8,623,289
2021-04-12,Coronavac,9,27132,289
2021-04-12,Coronavac,10,1448,289
2021-04-12,Coronavac,11,151,289
2021-04-13,AZ,4,11,288
2021-04-13,AZ,5,10,288
2021-04-13,AZ,6,9,288
2021-04-13,AZ,7,10,288
2021-04-13,AZ,8,7,288
2021-04-13,AZ,9,3,288
2021-04-13,AZ,10,7,288
2021-04-13,AZ,11,1,288
2021-04-13,Coronavac,3,3,288
2021-04-13,Coronavac,4,550,288
2021-04-13,Coronavac,5,578,288
2021-04-13,Coronavac,6,512,288
2021-04-13,Coronavac,7,517,288
2021-04-13,Coronavac,8,618,288
2021-04-13,Coronavac,9,17660,288
2021-04-13,Coronavac,10,1461,288
2021-04-13,Coronavac,11,155,288
2021-04-14,AZ,4,8,287
2021-04-14,AZ,5,7,287
2021-04-14,AZ,6,10,287
2021-04-14,AZ,7,3,287
2021-04-14,AZ,8,9,287
2021-04-14,AZ,9,3,287
2021-04-14,AZ,10,4,287
2021-04-14,AZ,11,3,287
2021-04-14,Coronavac,3,2,287
2021-04-14,Coronavac,4,592,287
2021-04-14,Coronavac,5,602,287
2021-04-14,Coronavac,6,524,287
2021-04-14,Coronavac,7,452,287
2021-04-14,Coronavac,8,1108,287
2021-04-14,Coronavac,9,14326,287
2021-04-14,Coronavac,10,1210,287
2021-04-14,Coronavac,11,145,287
2021-04-15,AZ,4,6,286
2021-04-15,AZ,5,17,286
2021-04-15,AZ,6,11,286
2021-04-15,AZ,7,5,286
2021-04-15,AZ,8,10,286
2021-04-15,AZ,9,3,286
2021-04-15,AZ,10,2,286
2021-04-15,Coronavac,3,1,286
2021-04-15,Coronavac,4,757,286
2021-04-15,Coronavac,5,754,286
2021-04-15,Coronavac,6,664,286
2021-04-15,Coronavac,7,518,286
2021-04-15,Coronavac,8,4488,286
2021-04-15,Coronavac,9,21253,286
2021-04-15,Coronavac,10,1233,286
2021-04-15,Coronavac,11,148,286
2021-04-16,AZ,4,12,285
2021-04-16,AZ,5,23,285
2021-04-16,AZ,6,15,285
2021-04-16,AZ,7,11,285
2021-04-16,AZ,8,11,285
2021-04-16,AZ,9,1,285
2021-04-16,AZ,10,2,285
2021-04-16,AZ,11,1,285
2021-04-16,Coronavac,4,745,285
2021-04-16,Coronavac,5,725,285
2021-04-16,Coronavac,6,643,285
2021-04-16,Coronavac,7,461,285
2021-04-16,Coronavac,8,13031,285
2021-04-16,Coronavac,9,42434,285
2021-04-16,Coronavac,10,1362,285
2021-04-16,Coronavac,11,181,285
2021-04-16,Pfizer,9,1,285
2021-04-17,AZ,5,1,284
2021-04-17,AZ,7,2,284
2021-04-17,AZ,8,5,284
2021-04-17,AZ,10,2,284
2021-04-17,Coronavac,2,1,284
2021-04-17,Coronavac,4,192,284
2021-04-17,Coronavac,5,199,284
2021-04-17,Coronavac,6,208,284
2021-04-17,Coronavac,7,163,284
2021-04-17,Coronavac,8,3219,284
2021-04-17,Coronavac,9,11267,284
2021-04-17,Coronavac,10,483,284
2021-04-17,Coronavac,11,57,284
2021-04-18,AZ,4,21,283
2021-04-18,AZ,5,28,283
2021-04-18,AZ,6,39,283
2021-04-18,AZ,7,15,283
2021-04-18,AZ,8,13,283
2021-04-18,AZ,9,2,283
2021-04-18,Coronavac,4,25,283
2021-04-18,Coronavac,5,17,283
2021-04-18,Coronavac,6,23,283
2021-04-18,Coronavac,7,45,283
2021-04-18,Coronavac,8,499,283
2021-04-18,Coronavac,9,1494,283
2021-04-18,Coronavac,10,60,283
2021-04-18,Coronavac,11,8,283
2021-04-19,AZ,4,96,282
2021-04-19,AZ,5,130,282
2021-04-19,AZ,6,122,282
2021-04-19,AZ,7,81,282
2021-04-19,AZ,8,47,282
2021-04-19,AZ,9,36,282
2021-04-19,AZ,10,31,282
2021-04-19,AZ,11,27,282
2021-04-19,Coronavac,3,1,282
2021-04-19,Coronavac,4,722,282
2021-04-19,Coronavac,5,866,282
2021-04-19,Coronavac,6,792,282
2021-04-19,Coronavac,7,930,282
2021-04-19,Coronavac,8,9008,282
2021-04-19,Coronavac,9,25443,282
2021-04-19,Coronavac,10,1002,282
2021-04-19,Coronavac,11,140,282
2021-04-20,AZ,3,1,281
2021-04-20,AZ,4,497,281
2021-04-20,AZ,5,656,281
2021-04-20,AZ,6,606,281
2021-04-20,AZ,7,354,281
2021-04-20,AZ,8,157,281
2021-04-20,AZ,9,66,281
2021-04-20,AZ,10,63,281
2021-04-20,AZ,11,27,281
2021-04-20,Coronavac,3,3,281
2021-04-20,Coronavac,4,815,281
2021-04-20,Coronavac,5,1000,281
2021-04-20,Coronavac,6,899,281
2021-04-20,Coronavac,7,1005,281
2021-04-20,Coronavac,8,7335,281
2021-04-20,Coronavac,9,22304,281
2021-04-20,Coronavac,10,1054,281
2021-04-20,Coronavac,11,161,281
2021-04-20,Coronavac,,1,281
2021-04-21,AZ,3,1,280
2021-04-21,AZ,4,500,280
2021-04-21,AZ,5,674,280
2021-04-21,AZ,6,514,280
2021-04-21,AZ,7,346,280
2021-04-21,AZ,8,164,280
2021-04-21,AZ,9,45,280
2021-04-21,AZ,10,39,280
2021-04-21,AZ,11,14,280
2021-04-21,Coronavac,4,115,280
2021-04-21,Coronavac,5,140,280
2021-04-21,Coronavac,6,124,280
2021-04-21,Coronavac,7,125,280
2021-04-21,Coronavac,8,2039,280
2021-04-21,Coronavac,9,4230,280
2021-04-21,Coronavac,10,201,280
2021-04-21,Coronavac,11,24,280
2021-04-21,Pfizer,9,1,280
2021-04-22,AZ,2,1,279
2021-04-22,AZ,3,4,279
2021-04-22,AZ,4,1731,279
2021-04-22,AZ,5,2375,279
2021-04-22,AZ,6,1801,279
2021-04-22,AZ,7,1170,279
2021-04-22,AZ,8,450,279
2021-04-22,AZ,9,186,279
2021-04-22,AZ,10,166,279
2021-04-22,AZ,11,55,279
2021-04-22,Coronavac,1,2,279
2021-04-22,Coronavac,3,2,279
2021-04-22,Coronavac,4,1070,279
2021-04-22,Coronavac,5,1220,279
2021-04-22,Coronavac,6,1151,279
2021-04-22,Coronavac,7,1245,279
2021-04-22,Coronavac,8,10462,279
2021-04-22,Coronavac,9,18993,279
2021-04-22,Coronavac,10,939,279
2021-04-22,Coronavac,11,145,279
2021-04-23,AZ,2,1,278
2021-04-23,AZ,3,8,278
2021-04-23,AZ,4,2220,278
2021-04-23,AZ,5,2952,278
2021-04-23,AZ,6,2379,278
2021-04-23,AZ,7,1384,278
2021-04-23,AZ,8,475,278
2021-04-23,AZ,9,156,278
2021-04-23,AZ,10,155,278
2021-04-23,AZ,11,58,278
2021-04-23,Coronavac,3,2,278
2021-04-23,Coronavac,4,821,278
2021-04-23,Coronavac,5,914,278
2021-04-23,Coronavac,6,783,278
2021-04-23,Coronavac,7,673,278
2021-04-23,Coronavac,8,16646,278
2021-04-23,Coronavac,9,17478,278
2021-04-23,Coronavac,10,804,278
2021-04-23,Coronavac,11,127,278
2021-04-24,AZ,1,1,277
2021-04-24,AZ,3,1,277
2021-04-24,AZ,4,830,277
2021-04-24,AZ,5,930,277
2021-04-24,AZ,6,727,277
2021-04-24,AZ,7,370,277
2021-04-24,AZ,8,153,277
2021-04-24,AZ,9,67,277
2021-04-24,AZ,10,101,277
2021-04-24,AZ,11,72,277
2021-04-24,Coronavac,2,1,277
2021-04-24,Coronavac,3,3,277
2021-04-24,Coronavac,4,103,277
2021-04-24,Coronavac,5,121,277
2021-04-24,Coronavac,6,126,277
2021-04-24,Coronavac,7,149,277
2021-04-24,Coronavac,8,5716,277
2021-04-24,Coronavac,9,7498,277
2021-04-24,Coronavac,10,272,277
2021-04-24,Coronavac,11,45,277
2021-04-25,AZ,4,177,276
2021-04-25,AZ,5,225,276
2021-04-25,AZ,6,188,276
2021-04-25,AZ,7,98,276
2021-04-25,AZ,8,51,276
2021-04-25,AZ,9,32,276
2021-04-25,AZ,10,48,276
2021-04-25,AZ,11,23,276
2021-04-25,Coronavac,4,9,276
2021-04-25,Coronavac,5,23,276
2021-04-25,Coronavac,6,22,276
2021-04-25,Coronavac,7,7,276
2021-04-25,Coronavac,8,303,276
2021-04-25,Coronavac,9,451,276
2021-04-25,Coronavac,10,16,276
2021-04-25,Coronavac,11,1,276
2021-04-26,AZ,2,1,275
2021-04-26,AZ,3,8,275
2021-04-26,AZ,4,2330,275
2021-04-26,AZ,5,2837,275
2021-04-26,AZ,6,2235,275
2021-04-26,AZ,7,1400,275
2021-04-26,AZ,8,461,275
2021-04-26,AZ,9,173,275
2021-04-26,AZ,10,207,275
2021-04-26,AZ,11,77,275
2021-04-26,Coronavac,2,1,275
2021-04-26,Coronavac,3,5,275
2021-04-26,Coronavac,4,760,275
2021-04-26,Coronavac,5,858,275
2021-04-26,Coronavac,6,812,275
2021-04-26,Coronavac,7,989,275
2021-04-26,Coronavac,8,19485,275
2021-04-26,Coronavac,9,10480,275
2021-04-26,Coronavac,10,707,275
2021-04-26,Coronavac,11,104,275
2021-04-26,Coronavac,,1,275
2021-04-27,AZ,3,6,274
2021-04-27,AZ,4,2808,274
2021-04-27,AZ,5,3380,274
2021-04-27,AZ,6,2901,274
2021-04-27,AZ,7,1533,274
2021-04-27,AZ,8,592,274
2021-04-27,AZ,9,260,274
2021-04-27,AZ,10,267,274
2021-04-27,AZ,11,141,274
2021-04-27,Coronavac,1,1,274
2021-04-27,Coronavac,2,1,274
2021-04-27,Coronavac,3,1,274
2021-04-27,Coronavac,4,927,274
2021-04-27,Coronavac,5,1045,274
2021-04-27,Coronavac,6,934,274
2021-04-27,Coronavac,7,1031,274
2021-04-27,Coronavac,8,15369,274
2021-04-27,Coronavac,9,7620,274
2021-04-27,Coronavac,10,711,274
2021-04-27,Coronavac,11,82,274
2021-04-28,AZ,3,9,273
2021-04-28,AZ,4,3425,273
2021-04-28,AZ,5,4174,273
2021-04-28,AZ,6,3238,273
2021-04-28,AZ,7,1801,273
2021-04-28,AZ,8,661,273
2021-04-28,AZ,9,248,273
2021-04-28,AZ,10,210,273
2021-04-28,AZ,11,100,273
2021-04-28,Coronavac,2,1,273
2021-04-28,Coronavac,4,1029,273
2021-04-28,Coronavac,5,1241,273
2021-04-28,Coronavac,6,1070,273
2021-04-28,Coronavac,7,1749,273
2021-04-28,Coronavac,8,17487,273
2021-04-28,Coronavac,9,6306,273
2021-04-28,Coronavac,10,617,273
2021-04-28,Coronavac,11,98,273
2021-04-29,AZ,2,1,272
2021-04-29,AZ,3,5,272
2021-04-29,AZ,4,3444,272
2021-04-29,AZ,5,4125,272
2021-04-29,AZ,6,3304,272
2021-04-29,AZ,7,1899,272
2021-04-29,AZ,8,608,272
2021-04-29,AZ,9,222,272
2021-04-29,AZ,10,242,272
2021-04-29,AZ,11,135,272
2021-04-29,Coronavac,3,2,272
2021-04-29,Coronavac,4,808,272
2021-04-29,Coronavac,5,933,272
2021-04-29,Coronavac,6,781,272
2021-04-29,Coronavac,7,1106,272
2021-04-29,Coronavac,8,10928,272
2021-04-29,Coronavac,9,4136,272
2021-04-29,Coronavac,10,467,272
2021-04-29,Coronavac,11,74,272
2021-04-30,AZ,3,5,271
2021-04-30,AZ,4,2706,271
2021-04-30,AZ,5,3117,271
2021-04-30,AZ,6,2425,271
2021-04-30,AZ,7,1240,271
2021-04-30,AZ,8,401,271
2021-04-30,AZ,9,166,271
2021-04-30,AZ,10,205,271
2021-04-30,AZ,11,547,271
2021-04-30,Coronavac,3,3,271
2021-04-30,Coronavac,4,695,271
2021-04-30,Coronavac,5,815,271
2021-04-30,Coronavac,6,764,271
2021-04-30,Coronavac,7,1204,271
2021-04-30,Coronavac,8,9365,271
2021-04-30,Coronavac,9,3559,271
2021-04-30,Coronavac,10,426,271
2021-04-30,Coronavac,11,79,271
2021-05-01,AZ,3,1,270
2021-05-01,AZ,4,269,270
2021-05-01,AZ,5,299,270
2021-05-01,AZ,6,232,270
2021-05-01,AZ,7,143,270
2021-05-01,AZ,8,64,270
2021-05-01,AZ,9,58,270
2021-05-01,AZ,10,84,270
2021-05-01,AZ,11,68,270
2021-05-01,Coronavac,1,1,270
2021-05-01,Coronavac,4,54,270
2021-05-01,Coronavac,5,67,270
2021-05-01,Coronavac,6,1944,270
2021-05-01,Coronavac,7,5624,270
2021-05-01,Coronavac,8,3266,270
2021-05-01,Coronavac,9,661,270
2021-05-01,Coronavac,10,80,270
2021-05-01,Coronavac,11,12,270
2021-05-02,AZ,4,17,269
2021-05-02,AZ,5,18,269
2021-05-02,AZ,6,20,269
2021-05-02,AZ,7,11,269
2021-05-02,AZ,8,9,269
2021-05-02,AZ,9,6,269
2021-05-02,AZ,10,22,269
2021-05-02,AZ,11,5,269
2021-05-02,Coronavac,4,8,269
2021-05-02,Coronavac,5,18,269
2021-05-02,Coronavac,6,26,269
2021-05-02,Coronavac,7,24,269
2021-05-02,Coronavac,8,377,269
2021-05-02,Coronavac,9,115,269
2021-05-02,Coronavac,10,9,269
2021-05-02,Coronavac,11,3,269
2021-05-03,AZ,3,5,268
2021-05-03,AZ,4,3020,268
2021-05-03,AZ,5,3880,268
2021-05-03,AZ,6,3224,268
2021-05-03,AZ,7,2062,268
2021-05-03,AZ,8,778,268
2021-05-03,AZ,9,249,268
2021-05-03,AZ,10,413,268
2021-05-03,AZ,11,777,268
2021-05-03,Coronavac,2,1,268
2021-05-03,Coronavac,3,2,268
2021-05-03,Coronavac,4,814,268
2021-05-03,Coronavac,5,3015,268
2021-05-03,Coronavac,6,7385,268
2021-05-03,Coronavac,7,9591,268
2021-05-03,Coronavac,8,18514,268
2021-05-03,Coronavac,9,2747,268
2021-05-03,Coronavac,10,374,268
2021-05-03,Coronavac,11,58,268
2021-05-04,AZ,3,5,267
2021-05-04,AZ,4,2991,267
2021-05-04,AZ,5,3465,267
2021-05-04,AZ,6,2953,267
2021-05-04,AZ,7,1799,267
2021-05-04,AZ,8,672,267
2021-05-04,AZ,9,318,267
2021-05-04,AZ,10,326,267
2021-05-04,AZ,11,553,267
2021-05-04,Coronavac,3,1,267
2021-05-04,Coronavac,4,790,267
2021-05-04,Coronavac,5,2323,267
2021-05-04,Coronavac,6,7658,267
2021-05-04,Coronavac,7,11754,267
2021-05-04,Coronavac,8,12631,267
2021-05-04,Coronavac,9,2178,267
2021-05-04,Coronavac,10,277,267
2021-05-04,Coronavac,11,45,267
2021-05-04,Pfizer,4,2,267
2021-05-05,AZ,3,3,266
2021-05-05,AZ,4,3087,266
2021-05-05,AZ,5,3436,266
2021-05-05,AZ,6,2778,266
2021-05-05,AZ,7,1661,266
2021-05-05,AZ,8,745,266
2021-05-05,AZ,9,273,266
2021-05-05,AZ,10,422,266
2021-05-05,AZ,11,1059,266
2021-05-05,Coronavac,3,2,266
2021-05-05,Coronavac,4,671,266
2021-05-05,Coronavac,5,1275,266
2021-05-05,Coronavac,6,6406,266
2021-05-05,Coronavac,7,12844,266
2021-05-05,Coronavac,8,9916,266
2021-05-05,Coronavac,9,1710,266
2021-05-05,Coronavac,10,258,266
2021-05-05,Coronavac,11,36,266
2021-05-05,Pfizer,7,1,266
2021-05-06,AZ,3,6,265
2021-05-06,AZ,4,1856,265
2021-05-06,AZ,5,2230,265
2021-05-06,AZ,6,1798,265
2021-05-06,AZ,7,999,265
2021-05-06,AZ,8,498,265
2021-05-06,AZ,9,182,265
2021-05-06,AZ,10,499,265
2021-05-06,AZ,11,473,265
2021-05-06,Coronavac,3,2,265
2021-05-06,Coronavac,4,646,265
2021-05-06,Coronavac,5,784,265
2021-05-06,Coronavac,6,3807,265
2021-05-06,Coronavac,7,8684,265
2021-05-06,Coronavac,8,6473,265
2021-05-06,Coronavac,9,1201,265
2021-05-06,Coronavac,10,171,265
2021-05-06,Coronavac,11,31,265
2021-05-06,Pfizer,5,1,265
2021-05-06,Pfizer,6,1,265
2021-05-06,Pfizer,7,1,265
2021-05-06,Pfizer,8,11,265
2021-05-07,AZ,3,4,264
2021-05-07,AZ,4,1618,264
2021-05-07,AZ,5,1695,264
2021-05-07,AZ,6,1336,264
2021-05-07,AZ,7,761,264
2021-05-07,AZ,8,512,264
2021-05-07,AZ,9,213,264
2021-05-07,AZ,10,1744,264
2021-05-07,AZ,11,542,264
2021-05-07,Coronavac,3,1,264
2021-05-07,Coronavac,4,554,264
2021-05-07,Coronavac,5,632,264
2021-05-07,Coronavac,6,4942,264
2021-05-07,Coronavac,7,11569,264
2021-05-07,Coronavac,8,7653,264
2021-05-07,Coronavac,9,1812,264
2021-05-07,Coronavac,10,278,264
2021-05-07,Coronavac,11,55,264
2021-05-07,Pfizer,8,1,264
2021-05-08,AZ,4,188,263
2021-05-08,AZ,5,212,263
2021-05-08,AZ,6,175,263
2021-05-08,AZ,7,130,263
2021-05-08,AZ,8,122,263
2021-05-08,AZ,9,113,263
2021-05-08,AZ,10,295,263
2021-05-08,AZ,11,340,263
2021-05-08,Coronavac,4,116,263
2021-05-08,Coronavac,5,138,263
2021-05-08,Coronavac,6,3709,263
2021-05-08,Coronavac,7,8701,263
2021-05-08,Coronavac,8,3747,263
2021-05-08,Coronavac,9,821,263
2021-05-08,Coronavac,10,161,263
2021-05-08,Coronavac,11,27,263
2021-05-08,Pfizer,8,4,263
2021-05-08,Pfizer,9,2,263
2021-05-09,AZ,3,1,262
2021-05-09,AZ,4,6,262
2021-05-09,AZ,5,14,262
2021-05-09,AZ,6,12,262
2021-05-09,AZ,7,7,262
2021-05-09,AZ,8,3,262
2021-05-09,AZ,9,1,262
2021-05-09,AZ,10,1,262
2021-05-09,AZ,11,4,262
2021-05-09,Coronavac,4,16,262
2021-05-09,Coronavac,5,9,262
2021-05-09,Coronavac,6,247,262
2021-05-09,Coronavac,7,620,262
2021-05-09,Coronavac,8,226,262
2021-05-09,Coronavac,9,96,262
2021-05-09,Coronavac,10,9,262
2021-05-09,Coronavac,11,2,262
2021-05-10,AZ,2,1,261
2021-05-10,AZ,3,2,261
2021-05-10,AZ,4,1245,261
2021-05-10,AZ,5,1547,261
2021-05-10,AZ,6,1230,261
2021-05-10,AZ,7,786,261
2021-05-10,AZ,8,629,261
2021-05-10,AZ,9,320,261
2021-05-10,AZ,10,1508,261
2021-05-10,AZ,11,1182,261
2021-05-10,Coronavac,2,1,261
2021-05-10,Coronavac,3,2,261
2021-05-10,Coronavac,4,596,261
2021-05-10,Coronavac,5,596,261
2021-05-10,Coronavac,6,6618,261
2021-05-10,Coronavac,7,16373,261
2021-05-10,Coronavac,8,10308,261
2021-05-10,Coronavac,9,1520,261
2021-05-10,Coronavac,10,211,261
2021-05-10,Coronavac,11,30,261
2021-05-10,Pfizer,6,1,261
2021-05-10,Pfizer,7,1,261
2021-05-11,AZ,4,903,260
2021-05-11,AZ,5,1064,260
2021-05-11,AZ,6,911,260
2021-05-11,AZ,7,541,260
2021-05-11,AZ,8,342,260
2021-05-11,AZ,9,223,260
2021-05-11,AZ,10,1024,260
2021-05-11,AZ,11,478,260
2021-05-11,Coronavac,1,1,260
2021-05-11,Coronavac,4,479,260
2021-05-11,Coronavac,5,501,260
2021-05-11,Coronavac,6,5055,260
2021-05-11,Coronavac,7,11347,260
2021-05-11,Coronavac,8,7535,260
2021-05-11,Coronavac,9,1178,260
2021-05-11,Coronavac,10,187,260
2021-05-11,Coronavac,11,27,260
2021-05-11,Pfizer,7,2,260
